"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"596","WBGene00018755","F53C3.12","Metabolism","Metabolism: unassigned","Metabolism: unassigned","bcmo-2 is an ortholog of human BCO1, BCO2, and RPE65\; is predicted to have metal ion binding activity, monooxygenase activity, and oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen\; human orthologs of this gene are implicated in Leber congenital amaurosis 2 and retinitis pigmentosa 20."
"597","WBGene00018786","F54A5.1","Transcription factor","Transcription factor: homeodomain","Transcription factor: homeodomain","hmbx-1 is an ortholog of human HMBOX1 (homeobox containing 1)\; is predicted to have DNA binding activity\; localizes to the nucleus\; is expressed in the muscular system and the somatic nervous system."
"598","WBGene00018788","F54A5.3","Unassigned","Unassigned","Unassigned","shc-1 is an ortholog of human SHC3 (SHC adaptor protein 3), SHC1 (SHC adaptor protein 1), and SHC2 (SHC adaptor protein 2)\; exhibits insulin-like growth factor receptor binding activity, mitogen-activated protein kinase kinase binding activity, and mitogen-activated protein kinase kinase kinase binding activity\; is involved in several processes, including positive regulation of axon regeneration, positive regulation of kinase activity, and response to endoplasmic reticulum stress\; localizes to the cytoplasm and nucleus\; is expressed in several tissues, including the alimentary system, the epithelial system, the muscular system, the nervous system, and the reproductive system."
"599","WBGene00018878","F55D10.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","glit-1 is an ortholog of human NLGN1 (neuroligin 1), NLGN4Y (neuroligin 4 Y-linked), and NLGN3 (neuroligin 3)\; is expressed in dopaminergic neurons and the head\; human NLGN1 exhibits PDZ domain binding activity and scaffold protein binding activity."
"600","WBGene00018903","F55G1.7","Unassigned","Unassigned","Unassigned","F55G1.7 is enriched in the Z1, the Z4, the cephalic sheath cell, the germ line, and the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, pmk-1, and lin-35 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including Zidovudine, tert-Butylhydroperoxide, and Quercetin based on RNA-seq and microarray studies."
"601","WBGene00018937","F56B6.6","Unassigned","Unassigned","Unassigned","F56B6.6 is expressed in tail neurons and the pharyngeal gland cell\; is predicted to encode a protein with the following domain: Cysteine-rich repeat."
"602","WBGene00018971","F56D6.2","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-67 is predicted to have carbohydrate binding activity\; is expressed in the intestine."
"603","WBGene00018987","F56F10.4","Unassigned","Unassigned","Unassigned","lgl-1 is an ortholog of human LLGL2\; is involved in establishment of spindle orientation and protein localization\; localizes to the basolateral plasma membrane and cell cortex\; is expressed in the epithelial cell and the intestine."
"604","WBGene00018990","F56F11.3","Metabolism","Metabolism: lipid","Metabolism: lipid: unassigned","klf-1 is an ortholog of human KLF2 (Kruppel like factor 2)\; is predicted to have nucleic acid binding activity\; is involved in apoptotic cell clearance, apoptotic process, and cellular lipid metabolic process\; is expressed in the hypodermis, the intestine, and the nervous system\; human orthologs of this gene are implicated in congenital dyserythropoietic anemia."
"605","WBGene00019021","F57H12.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F57H12.6 is enriched in the OLL, the PVD, the hypodermis, the intestine, and the male based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on proteomic, microarray, RNA-seq, and tiling array studies\; is affected by twenty chemicals including Nitric Oxide, methylmercury hydroxide, and 1-methylnicotinamide based on RNA-seq and microarray studies."
"606","WBGene00019022","F58A6.1","Metabolism","Metabolism: lipid","Metabolism: lipid: beta oxidation","F58A6.1 is an ortholog of human ECH1\; is predicted to have catalytic activity."
"607","WBGene00019074","F59A3.1","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","cpd-1 is an ortholog of human CPD (carboxypeptidase D)\; is predicted to have metallocarboxypeptidase activity and zinc ion binding activity\; is expressed in the pharynx."
"608","WBGene00019105","F59D6.3","Proteolysis general","Proteolysis general: aspartate","Proteolysis general: aspartate: cathepsin","asp-8 is an ortholog of human PGA4, NAPSA, and PGA5\; is predicted to have aspartic-type endopeptidase activity."
"609","WBGene00019143","H01M10.1","Unassigned","Unassigned","Unassigned","H01M10.1 is affected by several genes including daf-2, dpy-10, and sir-2.1 based on microarray and RNA-seq studies\; is affected by resveratrol, paraquat, and Sirolimus based on microarray studies."
"610","WBGene00019148","H03E18.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H03E18.1 is enriched in the OLL, the PLM, the PVD, and the hypodermis based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eighteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and manganese chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: PAN\/Apple domain."
"611","WBGene00019198","H14E04.1","Protein modification","Protein modification: methyltransferase","Protein modification: methyltransferase","strm-1 exhibits S-adenosylmethionine-dependent methyltransferase activity\; is involved in macromolecule methylation and regulation of dauer larval development\; is expressed in the hypodermis and the pharynx."
"612","WBGene00019212","H19M22.3","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","zmp-2 is an ortholog of human MMP24 (matrix metallopeptidase 24), MMP21 (matrix metallopeptidase 21), and MMP13\; exhibits metallopeptidase activity\; is involved in several processes, including defense response to Gram-negative bacterium, determination of adult lifespan, and negative regulation of cellular metabolic process\; is expressed in several tissues, including the anal region, the hypodermis, the muscular system, and the reproductive system."
"613","WBGene00019232","H23N18.1","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-13 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"614","WBGene00019268","H41C03.1","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","H41C03.1 is enriched in the OLL, the PVD, and the hypodermis based on microarray and tiling array studies\; is affected by several genes including daf-2, daf-12, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including bisphenol A, TPEN, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: CRAL-TRIO lipid binding domain, CRAL\/TRIO, N-terminal domain superfamily, and CRAL-TRIO lipid binding domain superfamily."
"615","WBGene00019272","H42K12.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H42K12.3 is enriched in the OLL, the PVD, and the hypodermis based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by seventeen chemicals including hydrogen sulfide, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: PAN\/Apple domain and Thrombospondin type-1 (TSP1) repeat superfamily."
"616","WBGene00019273","H43E16.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","H43E16.1 is enriched in the OLL, the PVD, and the intestine based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including hydrogen sulfide, Rotenone, and D-glucopyranose based on microarray and RNA-seq studies."
"617","WBGene00019285","K01A2.11","Unassigned","Unassigned","Unassigned","cbn-1 is predicted to have calcium ion binding activity."
"618","WBGene00019306","K02E7.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K02E7.1 is enriched in the germline precursor cell based on tiling array studies\; is affected by several genes including daf-16, daf-12, and pmk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by six chemicals including methylmercuric chloride, Tunicamycin, and manganese chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: C6 domain."
"619","WBGene00019311","K02E7.6","Pseudogene","Pseudogene","Pseudogene","K02E7.6 is enriched in several tissues, including the Z1.p, the Z4.a, the hypodermis, the male distal tip cell, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercury hydroxide, 1-methylnicotinamide, and multi-walled carbon nanotube based on RNA-seq and microarray studies."
"620","WBGene00019318","K02E10.4","Unassigned","Unassigned","Unassigned: membrane spanning domain","K02E10.4 is enriched in the AFD, the OLL, the PVD, the hypodermis, and the male based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Cysteine-rich repeat."
"621","WBGene00019361","K03E5.2","Unassigned","Unassigned","Unassigned","clik-3 is enriched in the NSM and the pharyngeal muscle cell based on RNA-seq, tiling array, and proteomic studies\; is affected by several genes including daf-2, let-7, and gld-1 based on RNA-seq, proteomic, and microarray studies\; is affected by six chemicals including Rotenone, resveratrol, and Chlorpyrifos based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Calponin repeat."
"622","WBGene00019368","K03H6.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K03H6.2 is predicted to have hydrolase activity."
"623","WBGene00019426","K06A1.3","Extracellular material","Extracellular material: cuticlin","Extracellular material: cuticlin","cutl-16 is enriched in the pharynx based on microarray studies\; is affected by several genes including clk-1, npr-1, and dpy-7 based on microarray, tiling array, and RNA-seq studies\; is affected by thirteen chemicals including 1-methylnicotinamide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Zona pellucida domain."
"624","WBGene00019449","K06H6.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","K06H6.1 is expressed in the seam cell\; is predicted to encode a protein with the following domain: Protein of unknown function DUF268, Caenorhabditis species."
"625","WBGene00019477","K07C11.4","Stress response","Stress response: detoxification","Stress response: detoxification: unassigned","K07C11.4 is an ortholog of human CES3 (carboxylesterase 3), CES4A (carboxylesterase 4A), and CES5A (carboxylesterase 5A)\; is predicted to have hydrolase activity\; is expressed in the gonad, the intestine, and the pharynx."
"626","WBGene00019515","K08B4.3","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-19 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"627","WBGene00019520","K08B12.1","Unassigned","Unassigned","Unassigned","K08B12.1 is predicted to have hydrolase activity\; is expressed in the hypodermis."
"628","WBGene00019563","K09C6.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K09C6.9 is enriched in the amphid sheath cell and the intestine based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including nicotinic acid, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"629","WBGene00019597","K09H9.5","Unassigned","Unassigned","Unassigned","K09H9.5 is enriched in the OLL, the PVD, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray and RNA-seq studies\; is affected by four chemicals including nicotinic acid, Rotenone, and D-glucose based on RNA-seq studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF19 and Uncharacterised protein family UPF0376."
"630","WBGene00019623","K10C9.1","Unassigned","Unassigned","Unassigned","K10C9.1 is enriched in the amphid sensillum, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on microarray and RNA-seq studies\; is affected by D-glucose and indole based on RNA-seq and microarray studies."
"631","WBGene00019663","K11H12.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K11H12.7 is expressed in head neurons, the body wall musculature, and the pharynx."
"632","WBGene00019738","M02F4.7","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-265 is predicted to have carbohydrate binding activity."
"633","WBGene00019751","M03D4.4","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","M03D4.4 is an ortholog of human CTD-2528L19.4, ZNF575 (zinc finger protein 575), and ZNF316 (zinc finger protein 316)\; is predicted to have nucleic acid binding activity\; is expressed in the pharyngeal muscle cell."
"634","WBGene00019780","M60.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","M60.4 is an ortholog of human MARVELD1 (MARVEL domain containing 1), MAL2 (mal, T cell differentiation protein 2 (gene\/pseudogene)), and MAL (mal, T cell differentiation protein) and members of the human CMTM (CKLF like MARVEL transmembrane domain containing) gene family including CMTM4, CMTM6, and CMTM8."
"635","WBGene00019837","R02F2.8","Transmembrane transport","Transmembrane transport: amino acid","Transmembrane transport: amino acid","R02F2.8 is enriched in the AFD and the hypodermis based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by four chemicals including resveratrol, Chlorpyrifos, and Quercetin based on microarray studies\; is predicted to encode a protein with the following domain: Amino acid transporter, transmembrane domain."
"636","WBGene00019855","R03H10.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","R03H10.2 is enriched in the OLL, the PVD, and the hypodermis based on microarray, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"637","WBGene00019862","R04A9.2","Non-coding RNA","Non-coding RNA: small RNA","Non-coding RNA: small RNA: argonaute","nrde-3 is an ortholog of human AGO1 (argonaute 1, RISC catalytic component), AGO4 (argonaute 4, RISC catalytic component), and AGO2 (argonaute 2, RISC catalytic component)\; exhibits siRNA binding activity\; is involved in several processes, including RNA import into nucleus, olfactory learning, and regulation of gene expression\; localizes to the RNAi effector complex and nucleus\; is expressed in the AWCL and the AWCR."
"638","WBGene00019882","R05D3.9","Unassigned","Unassigned","Unassigned","R05D3.9 is enriched in the germ line and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and daf-12 based on microarray, proteomic, tiling array, and RNA-seq studies\; is affected by six chemicals including resveratrol, Chlorpyrifos, and Diazinon based on microarray studies\; is predicted to encode a protein with the following domain: Thioredoxin-like superfamily."
"639","WBGene00019904","R05G9.2","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","twk-49 is an ortholog of human KCNK15 (potassium two pore domain channel subfamily K member 15), KCNK3 (potassium two pore domain channel subfamily K member 3), and KCNK9 (potassium two pore domain channel subfamily K member 9)\; human KCNK3 exhibits S100 protein binding activity and potassium ion leak channel activity."
"640","WBGene00019908","R05H11.2","Unassigned","Unassigned","Unassigned","R05H11.2 is enriched in the intestine based on microarray studies\; is affected by several genes including daf-2, daf-12, and mab-5 based on RNA-seq, tiling array, and microarray studies\; is affected by four chemicals including manganese chloride, Diazinon, and single-walled carbon nanotube based on RNA-seq and microarray studies."
"641","WBGene00019909","R06A10.1","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","R06A10.1 is enriched in dopaminergic neurons and the amphid sheath cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by stavudine, Diazinon, and dafa#1 based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: MFS transporter superfamily."
"642","WBGene00019963","R08E5.3","Protein modification","Protein modification: methyltransferase","Protein modification: methyltransferase","R08E5.3 is expressed in the intestine\; is predicted to encode a protein with the following domains: Methyltransferase domain, S-adenosyl-L-methionine-dependent methyltransferase, and Winged helix-like DNA-binding domain superfamily."
"643","WBGene00019967","R08F11.3","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-33C8 is an ortholog of human CYP2J2 (cytochrome P450 family 2 subfamily J member 2), CYP2R1 (cytochrome P450 family 2 subfamily R member 1), and CYP2U1 (cytochrome P450 family 2 subfamily U member 1)\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; human orthologs of this gene are implicated in hereditary spastic paraplegia 56, lung cancer, and rickets."
"644","WBGene00020025","R12C12.5","Trafficking","Trafficking: vesicle targeting/fusion","Trafficking: vesicle targeting/fusion: CHMP","R12C12.5 is an ortholog of human CHMP4A (charged multivesicular body protein 4A), CHMP4B (charged multivesicular body protein 4B), and CHMP4C (charged multivesicular body protein 4C)\; is expressed in the germ line\; human orthologs of this gene are implicated in cataract 31 multiple types\; human CHMP4A exhibits ATPase binding activity and protein homodimerization activity."
"645","WBGene00020062","R13D11.8","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-270 is predicted to have several functions, including regulation of cellular process, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in the seam cell."
"646","WBGene00020083","R57.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","R57.2 is enriched in the hypodermis and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, pmk-1, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including methylmercury hydroxide, 1-methylnicotinamide, and manganese chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Domain of unknown function DB."
"647","WBGene00020156","T02B11.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T02B11.4 is enriched in the PLM and the amphid sheath cell based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by eleven chemicals including nicotinic acid, Rotenone, and D-glucose based on RNA-seq and microarray studies."
"648","WBGene00020194","T03G6.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T03G6.1 is enriched in the PLM, the hypodermis, and the intestine based on tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fifteen chemicals including Ethanol, methylmercury hydroxide, and methylmercuric chloride based on RNA-seq and microarray studies."
"649","WBGene00020242","T05B4.11","Unassigned","Unassigned","Unassigned","phat-5 is involved in pharyngeal gland morphogenesis\; is expressed in the g1AL and the g1AR."
"650","WBGene00020245","T05B11.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","T05B11.1 is enriched in the DA neuron, the OLL, the PVD, the VA neuron, and the intestine based on microarray and tiling array studies\; is affected by several genes including daf-16, eat-2, and sir-2.1 based on tiling array, RNA-seq, and microarray studies\; is affected by seven chemicals including 1-methylnicotinamide, Chlorpyrifos, and Diazinon based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Leucine-rich repeat domain superfamily."
"651","WBGene00020250","T05C1.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T05C1.3 is enriched in the NSM, the PLM, the amphid sheath cell, the germline precursor cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, pmk-1, and dpy-7 based on tiling array, RNA-seq, and microarray studies\; is affected by ten chemicals including methylmercury hydroxide, 1-methylnicotinamide, and manganese chloride based on RNA-seq and microarray studies."
"652","WBGene00020365","T08G2.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T08G2.2 is enriched in the FLP based on microarray studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by methylmercury hydroxide and multi-walled carbon nanotube based on RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF273."
"653","WBGene00020379","T09B4.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T09B4.5 is enriched in the cephalic sheath cell, the germ line, the intestine, and the pharynx based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and let-7 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by eleven chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies."
"654","WBGene00020445","T12B3.2","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","T12B3.2 is an ortholog of human SLC22A17 (solute carrier family 22 member 17), SLC22A4, and SLC22A23 (solute carrier family 22 member 23)\; is predicted to have transmembrane transporter activity."
"655","WBGene00020465","T12E12.6","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","T12E12.6 is an ortholog of human LNPEP, ERAP1, and ERAP2\; is predicted to have metallopeptidase activity and zinc ion binding activity\; is involved in embryo development, regulation of meiotic cell cycle process involved in oocyte maturation, and regulation of oviposition."
"656","WBGene00020484","T13C5.3","Unassigned","Unassigned","Unassigned","T13C5.3 is enriched in the OLL, the PLM, the PVD, the germline precursor cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, let-60, and daf-12 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercury hydroxide, methylmercuric chloride, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF282, Caenorhabditis species."
"657","WBGene00020487","T13C5.7","Unassigned","Unassigned","Unassigned","T13C5.7 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on tiling array, microarray, and RNA-seq studies\; is affected by multi-walled carbon nanotube, Zidovudine, and Colistin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF282, Caenorhabditis species."
"658","WBGene00020496","T13H2.5","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: RING finger","spat-3 is an ortholog of human RING1 (ring finger protein 1) and RNF2 (ring finger protein 2)\; is involved in several processes, including histone H2A ubiquitination, negative regulation of gene expression, epigenetic, and negative regulation of vulval development\; is expressed in the nervous system\; is used to study developmental disorder of mental health."
"659","WBGene00020497","T14A8.2","Cytoskeleton","Cytoskeleton: unassigned","Cytoskeleton: unassigned","T14A8.2 is enriched in dopaminergic neurons, the BAG, the germline precursor cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Rotenone, D-glucose, and Alovudine based on RNA-seq and microarray studies."
"660","WBGene00020501","T14B4.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T14B4.5 is enriched in the germ line and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including Cadmium, fluoranthene, and Humic Substances based on microarray studies."
"661","WBGene00020510","T14G11.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T14G11.1 is enriched in several tissues, including the alimentary system, the body wall musculature, and the nervous system based on tiling array, microarray, and RNA-seq studies\; is affected by several genes including daf-12, clk-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Rotenone, stavudine, and Atrazine based on RNA-seq and microarray studies."
"662","WBGene00020511","T14G11.3","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: unassigned","immt-1 is an ortholog of human IMMT\; is involved in cristae formation, mitochondrion morphogenesis, and response to reactive oxygen species\; localizes to the mitochondrial proton-transporting ATP synthase complex."
"663","WBGene00020550","T17H7.1","Unassigned","Unassigned","Unassigned","T17H7.1 is expressed in the OLLL, the OLLR, and the pharynx\; is predicted to encode a protein with the following domain: Domain of unknown function DUF148."
"664","WBGene00020559","T19C3.1","Transmembrane transport","Transmembrane transport: chloride channel","Transmembrane transport: chloride channel","best-17 is an ortholog of human BEST2 (bestrophin 2) and BEST4 (bestrophin 4)\; is predicted to have chloride channel activity\; human orthologs of this gene are implicated in bestrophinopathy, retinitis pigmentosa 50, and vitelliform macular dystrophy."
"665","WBGene00020561","T19C3.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T19C3.3 is enriched in the hypodermis, the nervous system, and the sensillum based on tiling array and RNA-seq studies\; is affected by several genes including skn-1, pgl-1, and lin-15B based on microarray and RNA-seq studies\; is affected by eight chemicals including Ethanol, 1-methylnicotinamide, and nicotinic acid based on RNA-seq and microarray studies."
"666","WBGene00020587","T19H12.1","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-9 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups\; is expressed in the pharyngeal cell."
"667","WBGene00020592","T19H12.9","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-12 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"668","WBGene00020658","T21F4.1","Metabolism","Metabolism: amino acid","Metabolism: amino acid: breakdown","T21F4.1 is an ortholog of human ARG1 and ARG2\; is predicted to have metal ion binding activity\; human orthologs of this gene are implicated in hyperargininemia."
"669","WBGene00020678","T22B11.4","Signaling","Signaling: FGF","Signaling: FGF","T22B11.4 is an ortholog of human FGFR1 (fibroblast growth factor receptor 1)\; is predicted to have protein kinase activity\; is expressed in the pharyngeal gland cell."
"670","WBGene00020690","T22E5.1","Unassigned","Unassigned","Unassigned","T22E5.1 is enriched in the alimentary system, the body wall musculature, the digestive tract, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-2, age-1, and isp-1 based on microarray and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, Mercuric Chloride, and Zidovudine based on microarray and RNA-seq studies."
"671","WBGene00020691","T22E5.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","igdb-3 is enriched in the Z1.p, the Z4.a, the male, the male distal tip cell, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including 1-methylnicotinamide, methylmercuric chloride, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Domain of unknown function DB, Fibronectin type III, Immunoglobulin-like fold, Fibronectin type III superfamily, and Immunoglobulin-like domain superfamily."
"672","WBGene00020700","T22F3.11","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","T22F3.11 is enriched in the nervous system based on microarray studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, RNA-seq, and tiling array studies\; is affected by twelve chemicals including Tunicamycin, Ethanol, and Cry5B based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major facilitator superfamily and MFS transporter superfamily."
"673","WBGene00020702","T22F7.3","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","T22F7.3 is predicted to have serine-type endopeptidase inhibitor activity."
"674","WBGene00020703","T22F7.4","Unassigned","Unassigned","Unassigned","T22F7.4 is enriched in the coelomocyte, the head, the nervous system, and the sensillum based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including 1-methylnicotinamide, nicotinic acid, and Rotenone based on RNA-seq and microarray studies."
"675","WBGene00020708","T22H9.4","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","dmd-8 is an ortholog of human DMRT3, DMRTA1, and DMRTC1\; is predicted to have DNA-binding activity transcription factor activity, metal ion binding activity, and sequence-specific DNA binding activity\; is expressed in amphid neurons."
"676","WBGene00020725","T23C6.3","Unassigned","Unassigned","Unassigned","cnp-3 is expressed in the hypodermis, the intestine, the spermatheca, and uterus."
"677","WBGene00020732","T23E7.2","Unassigned","Unassigned","Unassigned","T23E7.2 is enriched in the germ line and the muscle cell based on proteomic, tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, RNA-seq, and proteomic studies\; is affected by fifteen chemicals including 1-methylnicotinamide, nicotinic acid, and D-glucose based on RNA-seq and microarray studies."
